step,loss,grad_norm,lr
1,1.989219456911087,3.1995298862457275,9.259259259259259e-07
2,3.081287899520248,3.1098177433013916,1.8518518518518519e-06
3,2.9266989957541227,2.9198663234710693,2.777777777777778e-06
4,2.7195562552660704,1.8925375938415527,3.7037037037037037e-06
5,2.61040904186666,3.0483627319335938,4.6296296296296296e-06
6,2.232189852744341,2.481735944747925,5.555555555555556e-06
7,2.540523612871766,3.126272201538086,6.481481481481481e-06
8,2.7545896945521235,2.7652623653411865,7.4074074074074075e-06
9,2.469956563785672,2.870915651321411,8.333333333333334e-06
10,3.3514751470647752,3.493943691253662,9.259259259259259e-06
11,2.878918496426195,2.6047794818878174,1.0185185185185185e-05
12,2.7780240229330957,3.1899118423461914,1.1111111111111112e-05
13,2.653442141599953,1.955397129058838,1.2037037037037037e-05
14,3.0436048610135913,3.6335537433624268,1.2962962962962962e-05
15,2.7227015616372228,1.8921464681625366,1.388888888888889e-05
16,3.0246166940778494,3.837062358856201,1.4814814814814815e-05
17,2.57873965613544,3.2003536224365234,1.574074074074074e-05
18,2.9025370944291353,3.801348924636841,1.6666666666666667e-05
19,2.20937336422503,2.9742558002471924,1.7592592592592595e-05
20,3.1395765701308846,3.2936134338378906,1.8518518518518518e-05
21,2.212506528943777,3.9303629398345947,1.9444444444444445e-05
22,2.587840878404677,2.757964611053467,2.037037037037037e-05
23,2.9496745700016618,2.9042394161224365,2.1296296296296296e-05
24,3.013480440713465,2.933971881866455,2.2222222222222223e-05
25,2.5854380729142576,2.9022483825683594,2.314814814814815e-05
26,2.9241597149521112,3.632615804672241,2.4074074074074074e-05
27,3.2332484805956483,3.7852911949157715,2.5e-05
28,2.7089336030185223,3.981306314468384,2.5925925925925925e-05
29,2.6230662409216166,2.893723487854004,2.6851851851851855e-05
30,2.703113254159689,3.3872735500335693,2.777777777777778e-05
31,2.0439805928617716,2.7197961807250977,2.8703703703703706e-05
32,2.4620135482400656,2.8112006187438965,2.962962962962963e-05
33,3.364845530129969,4.081871509552002,3.055555555555556e-05
34,2.740983299911022,3.1062796115875244,3.148148148148148e-05
35,1.9639242766425014,4.022535800933838,3.240740740740741e-05
36,2.0571370972320437,2.8007612228393555,3.3333333333333335e-05
37,2.1238888762891293,1.4821603298187256,3.425925925925926e-05
38,2.2435220358893275,3.9984290599823,3.518518518518519e-05
39,3.3837779024615884,4.694128036499023,3.611111111111111e-05
40,2.220798335969448,2.7880783081054688,3.7037037037037037e-05
41,2.871256608981639,3.728527307510376,3.7962962962962964e-05
42,2.6597933371085674,3.1541943550109863,3.888888888888889e-05
43,2.442607187665999,3.8486225605010986,3.981481481481482e-05
44,2.537023277487606,3.0376503467559814,4.074074074074074e-05
45,2.1740788454189897,3.499156951904297,4.166666666666667e-05
46,2.501163111999631,3.9849793910980225,4.259259259259259e-05
47,2.2533292402513325,4.293787956237793,4.351851851851852e-05
48,2.1922480426728725,3.9429266452789307,4.4444444444444447e-05
49,1.8900419096462429,3.0469493865966797,4.5370370370370374e-05
50,2.924358546733856,5.485482692718506,4.62962962962963e-05
51,2.684800211340189,2.9287939071655273,4.722222222222222e-05
52,2.181162552908063,3.196024179458618,4.814814814814815e-05
53,2.574506160803139,3.6395645141601562,4.9074074074074075e-05
54,2.712237461935729,3.947781801223755,5e-05
55,2.2358994046226144,4.774085521697998,5.092592592592593e-05
56,2.441836732905358,4.356947422027588,5.185185185185185e-05
57,3.0493109663948417,3.7314810752868652,5.2777777777777784e-05
58,2.131534181535244,3.3140087127685547,5.370370370370371e-05
59,2.1028401805087924,3.067279815673828,5.462962962962963e-05
60,2.0941604948602617,3.4663193225860596,5.555555555555556e-05
61,2.1346172182820737,3.733947992324829,5.648148148148148e-05
62,2.2168400562368333,3.232304096221924,5.740740740740741e-05
63,1.8643042985349894,3.964996337890625,5.833333333333334e-05
64,1.2624951507896185,2.5230555534362793,5.925925925925926e-05
65,2.109156135469675,3.4159913063049316,6.018518518518519e-05
66,1.7832094635814428,4.013337135314941,6.111111111111112e-05
67,2.1804971834644675,3.5602076053619385,6.203703703703704e-05
68,1.984325892291963,4.1014084815979,6.296296296296296e-05
69,1.9770058346912265,4.553250789642334,6.388888888888888e-05
70,1.8608177956193686,3.5915944576263428,6.481481481481482e-05
71,2.0443509651813656,3.96390438079834,6.574074074074075e-05
72,1.8119738674722612,2.934811592102051,6.666666666666667e-05
73,2.0476655662059784,3.645477056503296,6.759259259259259e-05
74,1.9182220380753279,3.427489757537842,6.851851851851852e-05
75,1.5759232223499566,2.430875539779663,6.944444444444444e-05
76,2.085328303743154,3.4398889541625977,7.037037037037038e-05
77,1.8932322333566844,2.4251012802124023,7.12962962962963e-05
78,1.8281613597646356,3.7549126148223877,7.222222222222222e-05
79,2.074226923286915,3.8607683181762695,7.314814814814815e-05
80,1.955384997650981,3.093367338180542,7.407407407407407e-05
81,1.8371951431035995,2.9528748989105225,7.500000000000001e-05
82,1.4437875852454454,4.422853469848633,7.592592592592593e-05
83,1.9353196062147617,2.8618247509002686,7.685185185185185e-05
84,2.012180918827653,3.249248743057251,7.777777777777778e-05
85,2.112859850283712,2.640449047088623,7.870370370370372e-05
86,1.862194114830345,2.5370261669158936,7.962962962962964e-05
87,1.0826849141158164,3.7283480167388916,8.055555555555556e-05
88,1.9904525857418776,3.1147830486297607,8.148148148148148e-05
89,2.5098958988673985,5.752925395965576,8.240740740740741e-05
90,2.241498469840735,4.872134208679199,8.333333333333334e-05
91,1.2539039482362568,3.7674546241760254,8.425925925925926e-05
92,2.1132701309397817,3.408456802368164,8.518518518518518e-05
93,1.7946845404803753,3.1704492568969727,8.611111111111112e-05
94,2.0674010827206075,4.307401180267334,8.703703703703704e-05
95,1.6441478347405791,3.995936870574951,8.796296296296297e-05
96,2.5271515529602766,3.979585886001587,8.888888888888889e-05
97,0.8734064868185669,2.896242618560791,8.981481481481481e-05
98,1.3921736739575863,2.9741921424865723,9.074074074074075e-05
99,1.6510739387013018,3.986544370651245,9.166666666666667e-05
100,1.6160598376300186,3.4582865238189697,9.25925925925926e-05
101,2.0794170796871185,4.497092247009277,9.351851851851852e-05
102,2.0020544035360217,2.969996690750122,9.444444444444444e-05
103,1.5738963335752487,2.889308214187622,9.537037037037038e-05
104,1.6544695468619466,3.865330219268799,9.62962962962963e-05
105,1.519948411732912,4.105443000793457,9.722222222222223e-05
106,1.4149098596535623,3.891500473022461,9.814814814814815e-05
107,1.6978415865451097,4.115054130554199,9.907407407407407e-05
108,1.446566546568647,2.5960094928741455,0.0001
109,1.0344385378994048,3.137014627456665,9.999997986945637e-05
110,2.83991003385745,5.509165287017822,9.999991947784167e-05
111,1.5617836294695735,3.6510374546051025,9.999981882520456e-05
112,1.3614253170089796,4.250944137573242,9.999967791162603e-05
113,1.7760880861897022,3.936788320541382,9.99994967372196e-05
114,1.7024231422692537,4.166755199432373,9.999927530213114e-05
115,2.3586546680890024,4.0411810874938965,9.999901360653894e-05
116,1.941010999493301,3.9339659214019775,9.999871165065373e-05
117,1.7283636534120888,5.628297805786133,9.999836943471867e-05
118,1.745284252334386,4.980052947998047,9.999798695900931e-05
119,1.6704095327295363,3.6697797775268555,9.99975642238336e-05
120,1.8438869846286252,4.007152080535889,9.999710122953198e-05
121,2.13557392929215,5.493988037109375,9.999659797647725e-05
122,1.6094304760918021,4.186960697174072,9.99960544650746e-05
123,1.660516451462172,3.638005495071411,9.999547069576174e-05
124,1.3259309120476246,4.225100994110107,9.999484666900868e-05
125,0.8610730791697279,4.708198070526123,9.999418238531795e-05
126,1.9947088416665792,3.758906841278076,9.99934778452244e-05
127,0.6665221864823252,2.9566245079040527,9.999273304929537e-05
128,1.5643707199487835,3.7003045082092285,9.999194799813057e-05
129,1.7178697809576988,5.892842769622803,9.999112269236213e-05
130,0.8870349075878039,4.204900741577148,9.999025713265464e-05
131,1.4299158505164087,4.109224319458008,9.998935131970504e-05
132,1.3960707802325487,3.2173588275909424,9.998840525424273e-05
133,1.3853445954446215,4.077259063720703,9.998741893702948e-05
134,1.6075649011181667,4.58367395401001,9.99863923688595e-05
135,2.163254357757978,4.47335147857666,9.998532555055942e-05
136,1.6853207582607865,5.352149963378906,9.998421848298825e-05
137,1.533361232606694,3.6260576248168945,9.998307116703743e-05
138,1.4341748007573187,3.9956929683685303,9.99818836036308e-05
139,1.545283354818821,4.353782653808594,9.998065579372462e-05
140,1.9024820104241371,5.377076148986816,9.997938773830755e-05
141,1.0179987109731883,3.820699691772461,9.997807943840064e-05
142,1.2852662310469896,5.54085636138916,9.997673089505737e-05
143,1.7032845108769834,3.6794204711914062,9.997534210936363e-05
144,1.9304030704079196,5.626574516296387,9.997391308243769e-05
145,1.4107692623510957,5.910945415496826,9.997244381543023e-05
146,1.4384386946912855,4.148697376251221,9.997093430952434e-05
147,1.556009842432104,4.475683689117432,9.996938456593548e-05
148,1.0694212645757943,5.240954875946045,9.99677945859116e-05
149,1.4526488107803743,4.329642295837402,9.996616437073292e-05
150,1.7531891870312393,4.780502796173096,9.996449392171217e-05
151,1.3328352029202506,4.1948466300964355,9.99627832401944e-05
152,1.712262823130004,3.4160714149475098,9.996103232755711e-05
153,1.3185848192078993,5.403317451477051,9.995924118521017e-05
154,1.6395096727646887,6.488618850708008,9.995740981459585e-05
155,1.312619514996186,3.3693385124206543,9.99555382171888e-05
156,1.5834134583128616,5.116306304931641,9.995362639449606e-05
157,1.2537832960369997,5.266275882720947,9.995167434805708e-05
158,1.256121830549091,6.592090129852295,9.994968207944371e-05
159,1.275387907633558,6.855361461639404,9.994764959026015e-05
160,1.7170380578172626,7.775256156921387,9.994557688214301e-05
161,0.935808768204879,4.098176002502441,9.994346395676128e-05
162,0.9676433817367069,5.348428726196289,9.994131081581632e-05
163,1.4038102958002128,4.569581985473633,9.99391174610419e-05
164,1.4776881525176577,7.212945461273193,9.993688389420415e-05
165,1.0259582234139089,7.5685296058654785,9.99346101171016e-05
166,1.4912601709365845,4.7485270500183105,9.993229613156513e-05
